,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,percentiles,NFLpercentiles,play,result
12684,10,2580,4,4:53,NO,23,29,BAL,BAL,NO,4.0,9.0,NO,41.0,21.0,20.0,5.353256553508853,82.65922713318065,86.29395133994346,"Punt by Turkleton, T. of 41 yards. Touchback.",Touchback
270605,4,751,1,1:28,OCO,0,0,ARI,OCO,ARI,4.0,10.0,ARI,41.0,21.0,20.0,5.353256553508853,82.65922713318065,86.29395133994346,"Punt by Madlad, B. of 41 yards. Touchback.",Touchback
47842,13,3057,3,9:17,SJS,24,7,NO,SJS,NO,4.0,7.0,NO,41.0,21.0,20.0,5.353256553508853,82.65922713318065,86.29395133994346,"Punt by Donaldson, N. of 41 yards. Touchback.",Touchback
259201,3,309,4,2:40,OCO,29,21,LV,OCO,LV,4.0,8.0,LV,41.0,21.0,20.0,5.353256553508853,82.65922713318065,86.29395133994346,"Punt by Sims, A. of 41 yards. Touchback.",Touchback
180714,22,5384,4,0:15,AZ,24,24,OCO,OCO,AZ,4.0,7.0,OCO,77.0,38.0,39.0,5.349929300000001,82.56907558111203,86.19838330745033,"Punt by Dasistwirklichseinnachname, A. of 38 yards. No return.",No return
94313,17,4303,4,7:52,YKW,27,23,PHI,PHI,YKW,4.0,7.0,PHI,83.0,33.0,50.0,5.347263283200001,82.56420252424346,86.19838330745033,"Punt by Castleberry, R. of 33 yards.",Returned
288874,5,1427,3,3:25,OCO,16,23,PHI,OCO,PHI,4.0,1.0,OCO,61.0,36.0,25.0,5.3428095,82.55932946737488,86.19041930474256,"Punt by Madlad, B. of 36 yards.",Returned
200497,23,5631,4,12:12,HON,10,23,SAR,HON,SAR,4.0,3.0,HON,80.0,62.0,18.0,5.323647436800002,82.5544564105063,86.16652729661928,"Punt by Powers, V. of 62 yards. No return.",No return
92786,17,4296,4,9:10,AZ,17,30,AUS,AZ,AUS,4.0,4.0,AZ,62.0,60.0,2.0,5.315625,82.54958335363774,86.15856329391151,"Punt by Lawes, S. of 60 yards. No return.",No return
284642,5,1407,4,7:56,SJS,30,35,AZ,SJS,AZ,4.0,9.0,SJS,79.0,60.0,19.0,5.313504358400001,82.54471029676917,86.14661728984989,"Punt by Blewitt, I. of 60 yards. No return.",No return
176678,22,5364,5,0:16,AUS,24,24,AZ,AUS,AZ,4.0,6.0,AUS,56.0,36.0,20.0,5.310625215262785,82.53983723990059,86.142635288496,"Punt by Crisco, A. of 56 yards. Touchback.",Touchback
273650,4,765,4,12:14,COL,0,33,OCO,COL,OCO,4.0,2.0,COL,72.0,45.0,27.0,5.307253190400002,82.53496418303202,86.142635288496,"Punt by Kicksit, B. of 45 yards.",Returned
105194,17,4355,4,9:11,AUS,13,33,AZ,AUS,AZ,4.0,5.0,AUS,75.0,49.0,26.0,5.3071942482,82.53009112616344,86.13865328714212,"Punt by Crisco, A. of 49 yards. No return.",No return
232706,24,6100,4,7:58,AZ,13,21,SJS,AZ,SJS,4.0,7.0,AZ,68.0,38.0,30.0,5.296701196800001,82.52521806929487,86.12670728308048,"Punt by Jay-Jaymison, J. of 38 yards.",Returned
228799,24,6118,4,12:16,AUS,27,21,SJS,SJS,AUS,4.0,4.0,SJS,81.0,67.0,14.0,5.2909203456,82.52034501242629,86.12670728308048,"Punt by McDairmid, M. of 67 yards.",Returned
241279,2,73,4,4:55,YKW,3,17,COL,YKW,COL,4.0,9.0,YKW,71.0,35.0,36.0,5.290635150000002,82.51547195555771,86.12670728308048,"Punt by Booter, A. of 35 yards. No return.",No return
316170,7,1785,4,9:13,AZ,17,45,OCO,AZ,OCO,4.0,5.0,AZ,85.0,67.0,18.0,5.2903732014000004,82.51059889868915,86.11874328037271,"Punt by Jackson, D. of 67 yards.",Returned
269869,4,747,4,9:14,SJS,23,6,PHI,PHI,SJS,4.0,4.0,PHI,61.0,39.0,22.0,5.281982884799999,82.50572584182058,86.11077927766496,"Punt by Harris, S. of 39 yards.",Returned
185040,22,5405,3,0:34,AZ,23,16,CHI,CHI,AZ,4.0,3.0,CHI,63.0,38.0,25.0,5.2782780672000005,82.500852784952,86.11077927766496,"Punt by Sidekick (R), S. of 38 yards.",Returned
336222,9,2348,4,9:38,PHI,10,44,NO,PHI,NO,4.0,13.0,NO,49.0,33.0,16.0,5.275285682106891,82.49597972808343,86.10679727631107,"Punt by (R) Meoff, B. of 33 yards.",Returned
9210,10,2564,3,2:38,COL,14,26,NO,COL,NO,4.0,8.0,NO,49.0,29.0,20.0,5.260801259752496,82.49110667121485,86.09485127224943,"Punt by McCormick, M. of 49 yards. Touchback.",Touchback
322474,8,1906,4,4:59,OCO,38,21,YKW,YKW,OCO,4.0,8.0,YKW,78.0,45.0,33.0,5.258105401200003,82.48623361434628,86.09086927089555,"Punt by Forfeit, N. of 45 yards. No return.",No return
33267,12,2913,4,9:17,NO,31,17,YKW,YKW,NO,4.0,5.0,YKW,81.0,41.0,40.0,5.2568926326,82.4813605574777,86.09086927089555,"Punt by Forfeit, N. of 41 yards. No return.",No return
307015,7,1744,4,12:21,BAL,24,13,COL,COL,BAL,4.0,2.0,COL,62.0,31.0,31.0,5.2503561096,82.47648750060914,86.06697726277227,"Punt by McCormick, M. of 31 yards.",Returned
116594,18,4607,4,5:00,PHI,12,26,YKW,PHI,YKW,4.0,9.0,PHI,79.0,59.0,20.0,5.250000000000001,82.47161444374056,86.06697726277227,"Punt by Frost (R), B. of 59 yards. No return.",No return
229059,24,6119,4,5:02,AZ,20,31,HON,AZ,HON,4.0,9.0,AZ,64.0,41.0,23.0,5.2338215904,82.46674138687199,86.03113925058734,"Punt by Jay-Jaymison, J. of 41 yards.",Returned
118031,18,4614,4,9:20,SJS,20,10,PHI,PHI,SJS,4.0,6.0,PHI,63.0,43.0,20.0,5.231923199999999,82.46186833000341,86.03113925058734,"Punt by Frost (R), B. of 63 yards. Touchback.",Touchback
117825,18,4613,3,0:42,AZ,17,20,COL,AZ,COL,4.0,2.0,AZ,73.0,40.0,33.0,5.2212118784,82.45455874470055,86.0191932465257,"Punt by Clutch (R), C. of 40 yards.",Returned
271768,4,756,3,0:42,BAL,12,17,PHI,BAL,PHI,4.0,2.0,BAL,72.0,55.0,17.0,5.2212118784,82.45455874470055,86.0191932465257,"Punt by Turkleton, T. of 55 yards. No return.",No return
231460,24,6106,4,0:32,OCO,34,34,AUS,OCO,AUS,4.0,8.0,OCO,76.0,64.0,12.0,5.2211654656,82.44724915939769,86.0191932465257,"Punt by Dasistwirklichseinnachname, A. of 64 yards.",Returned
334917,9,2342,4,12:25,SJS,17,26,AZ,SJS,AZ,4.0,2.0,SJS,72.0,51.0,21.0,5.2181793,82.44237610252911,86.01521124517183,"Punt by Corbett, K. of 51 yards. No return.",No return
121085,19,4806,4,12:25,PHI,24,16,YKW,YKW,PHI,4.0,5.0,YKW,75.0,57.0,18.0,5.218179299999999,82.43750304566055,86.01521124517183,"Punt by Donaldson, N. of 57 yards. No return.",No return
158634,20,5034,4,9:22,YKW,41,7,SJS,SJS,YKW,4.0,4.0,SJS,60.0,43.0,17.0,5.215343889599999,82.43262998879197,86.01521124517183,"Punt by Bobby, K. of 43 yards. No return.",No return
253232,3,282,3,3:50,YKW,15,10,SJS,SJS,YKW,4.0,1.0,SJS,76.0,44.0,32.0,5.2030520000000005,82.4277569319234,86.00724724246406,"Punt by Blewitt, I. of 44 yards. No return.",No return
266139,4,730,4,9:24,ARI,38,10,PHI,PHI,ARI,4.0,4.0,PHI,74.0,39.0,35.0,5.1988180608,82.42288387505482,86.00724724246406,"Punt by Harris, S. of 39 yards.",Returned
325489,8,1920,4,12:28,YKW,26,6,COL,COL,YKW,4.0,2.0,COL,82.0,45.0,37.0,5.1942062592000005,82.41801081818625,86.00724724246406,"Punt by McCormick, M. of 45 yards. No return.",No return
112401,18,4587,4,12:28,BAL,14,19,COL,BAL,COL,4.0,6.0,BAL,78.0,59.0,19.0,5.1942062592,82.41313776131767,86.00724724246406,"Punt by Brand, F. of 59 yards. No return.",No return
137985,1,41,4,15:00,BAL,29,17,COL,COL,BAL,4.0,1.0,COL,75.0,47.0,28.0,5.187,82.4082647044491,85.98136423366384,"Punt by Darkapple, J. of 47 yards. No return.",No return
232274,24,6098,4,9:26,CHI,34,20,PHI,PHI,CHI,4.0,4.0,PHI,63.0,51.0,12.0,5.182345627199999,82.40339164758053,85.97140923027914,"Punt by Hunt (R), K. of 51 yards. No return.",No return
267874,4,738,4,8:12,BAL,17,10,SJS,SJS,BAL,4.0,8.0,SJS,77.0,53.0,24.0,5.180496179200001,82.39851859071196,85.96344522757138,"Punt by Blewitt, I. of 53 yards. No return.",No return
331228,9,2325,3,12:36,NO,13,7,YKW,YKW,NO,4.0,14.0,NO,45.0,25.0,20.0,5.178666369526934,82.39364553384338,85.96344522757138,"Punt by Forfeit, N. of 45 yards. Touchback.",Touchback
244566,2,66,4,5:09,YKW,19,34,BAL,YKW,BAL,4.0,8.0,YKW,74.0,39.0,35.0,5.1775365252000025,82.38877247697481,85.96344522757138,"Punt by Booter, A. of 39 yards. No return.",No return
221155,24,6153,3,12:40,OCO,0,7,COL,OCO,COL,4.0,16.0,COL,45.0,30.0,15.0,5.177416945883182,82.38389942010623,85.96344522757138,"Punt by Dasistwirklichseinnachname, A. of 30 yards. No return.",No return
47224,13,3054,3,2:52,AZ,17,31,SJS,AZ,SJS,4.0,9.0,SJS,49.0,29.0,20.0,5.176053848149649,82.37902636323766,85.96344522757138,"Punt by Jackson, D. of 49 yards. Touchback.",Touchback
29645,12,2896,4,9:27,YKW,6,33,PHI,YKW,PHI,4.0,4.0,YKW,64.0,44.0,20.0,5.1741294066,82.37415330636908,85.96344522757138,"Punt by Forfeit, N. of 63 yards. Touchback.",Touchback
127396,19,4836,3,13:06,YKW,13,14,CHI,YKW,CHI,4.0,10.0,CHI,45.0,25.0,20.0,5.170898571215437,82.3692802495005,85.95548122486362,"Punt by Donaldson, N. of 45 yards. Touchback.",Touchback
2094,10,2531,4,12:31,COL,27,10,SJS,SJS,COL,4.0,3.0,SJS,66.0,52.0,14.0,5.1703695576,82.36440719263194,85.95548122486362,"Punt by Corbett, K. of 52 yards. No return.",No return
203407,23,5645,4,4:26,SJS,14,17,SAR,SJS,SAR,4.0,3.0,SJS,51.0,30.0,21.0,5.170195856766073,82.35953413576337,85.95548122486362,"Punt by McDairmid, M. of 30 yards.",Returned
323,10,2523,3,13:13,COL,10,7,AZ,AZ,COL,4.0,10.0,COL,45.0,25.0,20.0,5.169574192686086,82.3546610788948,85.95548122486362,"Punt by Jackson, D. of 45 yards. Touchback.",Touchback
237904,25,6375,3,3:57,PHI,13,6,BAL,BAL,PHI,4.0,1.0,BAL,68.0,40.0,28.0,5.165736988,82.34978802202622,85.95548122486362,"Punt by PhastBawls, D. of 40 yards.",Returned
34569,12,2919,4,14:53,NO,21,23,COL,COL,NO,4.0,2.0,NO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Leg, P. of 45 yards. Touchback.",Touchback
235370,24,6191,2,0:52,OCO,3,0,SJS,SJS,OCO,4.0,10.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by McDairmid, M. of 45 yards. Touchback.",Touchback
169653,21,5198,2,0:34,OCO,14,6,SJS,SJS,OCO,4.0,10.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Bobby, K. of 45 yards. Touchback.",Touchback
119322,18,4621,2,11:46,PHI,10,7,AUS,PHI,AUS,4.0,3.0,AUS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Frost (R), B. of 45 yards. Touchback.",Touchback
90692,16,3940,1,12:31,PHI,0,0,AZ,PHI,AZ,4.0,7.0,AZ,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Frost, K. of 45 yards. Touchback.",Touchback
13258,11,2673,3,2:19,SJS,7,6,OCO,SJS,OCO,4.0,3.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Corbett, K. of 45 yards. Touchback.",Touchback
167055,21,5185,4,8:30,YKW,20,17,CHI,YKW,CHI,4.0,3.0,CHI,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Smalls (R), D. of 45 yards. Touchback.",Touchback
89184,16,3933,1,12:41,AUS,0,0,PHI,AUS,PHI,4.0,7.0,PHI,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Crisco, A. of 45 yards. Touchback.",Touchback
100229,17,4332,2,9:31,SJS,6,0,OCO,OCO,SJS,4.0,10.0,SJS,45.0,41.0,4.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Dasistwirklichseinnachname, A. of 41 yards. No return.",No return
18359,11,2696,4,11:43,SJS,10,31,AZ,AZ,SJS,4.0,2.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jackson, D. of 45 yards. Touchback.",Touchback
74381,15,3410,1,9:19,COL,3,0,OCO,COL,OCO,4.0,2.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Ramero, E. of 45 yards. Touchback.",Touchback
133906,19,4867,3,0:48,OCO,14,30,COL,COL,OCO,4.0,3.0,OCO,45.0,31.0,14.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Harris Jr, S. of 31 yards.",Returned
331442,9,2326,3,12:11,SJS,0,6,COL,COL,SJS,4.0,2.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by McCormick, M. of 45 yards. Touchback.",Touchback
178797,22,5375,2,1:14,AZ,7,6,NO,AZ,NO,4.0,3.0,NO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jay-Jaymison, J. of 45 yards. Touchback.",Touchback
156555,20,5025,2,1:13,OCO,6,13,CHI,OCO,CHI,4.0,10.0,CHI,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Dasistwirklichseinnachname, A. of 45 yards. Touchback.",Touchback
118084,18,4615,1,9:07,CHI,0,0,OCO,CHI,OCO,4.0,7.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Fulture, K. of 45 yards. Touchback.",Touchback
23859,11,2722,2,0:20,SJS,7,14,NO,SJS,NO,4.0,10.0,NO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Corbett, K. of 45 yards. Touchback.",Touchback
32402,12,2909,4,14:17,YKW,7,27,AZ,AZ,YKW,4.0,3.0,YKW,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jackson, D. of 45 yards. Touchback.",Touchback
264959,4,725,3,11:10,COL,10,28,SJS,SJS,COL,4.0,2.0,COL,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Blewitt, I. of 45 yards. Touchback.",Touchback
245290,2,83,1,5:22,LV,7,7,SJS,SJS,LV,4.0,9.0,LV,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Laces, K. of 45 yards. Touchback.",Touchback
196154,23,5611,1,6:41,NO,0,0,AZ,AZ,NO,4.0,8.0,NO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jay-Jaymison, J. of 45 yards. Touchback.",Touchback
311298,7,1764,1,12:25,PHI,0,0,COL,PHI,COL,4.0,8.0,COL,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Harris, S. of 45 yards. Touchback.",Touchback
184060,22,5400,4,6:37,BAL,3,27,NO,NO,BAL,4.0,3.0,BAL,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Prohaska, H. of 45 yards. Touchback.",Touchback
244978,2,100,4,11:59,SJS,9,14,COL,COL,SJS,4.0,2.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Kicksit, B. of 45 yards. Touchback.",Touchback
112078,18,4586,1,3:31,SJS,3,0,NO,NO,SJS,4.0,13.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Frost, A. of 45 yards. Touchback.",Touchback
266412,4,732,1,7:42,ARI,0,0,SJS,ARI,SJS,4.0,7.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Ronaldo, C. of 45 yards. Touchback.",Touchback
214658,24,6181,3,4:24,YKW,28,17,PHI,YKW,PHI,4.0,3.0,PHI,45.0,30.0,15.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Smalls, D. of 30 yards. No return.",No return
134497,19,4870,2,0:00,BAL,10,24,NO,NO,BAL,4.0,3.0,BAL,45.0,44.0,1.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Prohaska (R), H. of 44 yards. No return.",No return
85602,16,3916,3,8:52,SJS,14,13,BAL,SJS,BAL,4.0,2.0,BAL,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Donaldson, N. of 45 yards. Touchback.",Touchback
223000,24,6138,3,10:41,PHI,12,0,AZ,PHI,AZ,4.0,3.0,AZ,45.0,44.0,1.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Hunt (R), K. of 44 yards. No return.",No return
225348,24,6126,1,1:53,BAL,0,7,OCO,OCO,BAL,4.0,2.0,BAL,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Dasistwirklichseinnachname, A. of 45 yards. Touchback.",Touchback
225111,24,6136,4,0:08,OCO,22,23,SAR,SAR,OCO,4.0,2.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Small, J. of 45 yards. Touchback.",Touchback
179732,22,5380,1,3:36,SJS,0,7,OCO,SJS,OCO,4.0,19.0,OCO,45.0,44.0,1.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by McDairmid, M. of 44 yards. No return.",No return
212029,23,5688,1,9:33,BAL,0,0,SAR,BAL,SAR,4.0,7.0,SAR,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Brand, F. of 45 yards. Touchback.",Touchback
230251,24,6113,2,10:05,AZ,10,0,AUS,AZ,AUS,4.0,2.0,AUS,45.0,40.0,5.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jay-Jaymison, J. of 40 yards. No return.",No return
141300,1,31,2,13:34,OCO,0,5,ARI,ARI,OCO,4.0,2.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Nugent, A. of 45 yards. Touchback.",Touchback
15937,11,2685,4,13:47,YKW,24,10,SJS,YKW,SJS,4.0,2.0,SJS,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Forfeit, N. of 45 yards. Touchback.",Touchback
328527,8,1934,2,0:51,OCO,7,30,AZ,AZ,OCO,4.0,2.0,OCO,45.0,25.0,20.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Jackson, D. of 45 yards. Touchback.",Touchback
71529,15,3396,2,1:54,NO,10,17,YKW,NO,YKW,4.0,10.0,YKW,45.0,30.0,15.0,5.163248990652829,82.25232688465475,85.82805718153944,"Punt by Crisco, A. of 30 yards.",Returned
166393,21,5182,4,12:32,AUS,13,20,OCO,AUS,OCO,4.0,4.0,AUS,93.0,30.0,63.0,5.162454220800001,82.15486574728327,85.6926691355075,"Punt by Crisco, A. of 30 yards. No return.",No return
30313,12,2899,4,12:33,BAL,14,27,SJS,BAL,SJS,4.0,3.0,BAL,79.0,64.0,15.0,5.154553975200001,82.14999269041469,85.67674113009198,"Punt by Turkleton, T. of 64 yards. No return.",No return
287794,5,1422,3,0:05,COL,6,20,BAL,COL,BAL,4.0,1.0,COL,71.0,57.0,14.0,5.150752125,82.14511963354613,85.61701110978377,"Punt by Leg, P. of 57 yards. No return.",No return
91296,17,4289,4,12:34,COL,20,24,YKW,COL,YKW,4.0,5.0,COL,82.0,41.0,41.0,5.146668806400001,82.14024657667755,85.61701110978377,"Punt by Jones II (R), J. of 41 yards.",Returned
197593,23,5617,4,10:38,SJS,17,17,OCO,SJS,OCO,4.0,1.0,SJS,78.0,35.0,43.0,5.137967055999999,82.13537351980898,85.54533508541392,"Punt by McDairmid, M. of 35 yards. No return.",No return
259180,3,309,4,8:18,OCO,26,21,LV,LV,OCO,4.0,7.0,LV,73.0,35.0,38.0,5.131448972800001,82.1305004629404,85.54533508541392,"Punt by Walsh, B. of 35 yards. No return.",No return
39771,13,3019,4,12:37,NO,23,13,SJS,SJS,NO,4.0,3.0,SJS,73.0,48.0,25.0,5.1231036168,82.12562740607183,85.53737108270617,"Punt by Donaldson, N. of 48 yards. No return.",No return
316812,8,1880,3,0:09,YKW,27,7,NO,NO,YKW,4.0,1.0,NO,71.0,44.0,27.0,5.122043913,82.12075434920325,85.53737108270617,"Punt by Leg, P. of 44 yards. No return.",No return
294331,6,1597,3,9:59,SJS,21,20,BAL,BAL,SJS,4.0,8.0,SJS,49.0,34.0,15.0,5.115794215581861,82.11588129233468,85.53338908135228,"Punt by Turkleton, T. of 34 yards. No return.",No return
235032,24,6189,4,12:38,NO,21,24,OCO,NO,OCO,4.0,5.0,NO,65.0,31.0,34.0,5.1152786112,82.1110082354661,85.5294070799984,"Punt by Prohaska, H. of 31 yards. No return.",No return
92385,17,4294,4,5:18,PHI,20,33,BAL,PHI,BAL,4.0,9.0,PHI,64.0,44.0,20.0,5.105942601600001,82.10613517859754,85.5294070799984,"Punt by Castleberry, R. of 64 yards. Touchback.",Touchback
299030,6,1618,4,12:40,OCO,23,13,PHI,PHI,OCO,4.0,2.0,PHI,69.0,64.0,5.0,5.099673600000001,82.10126212172896,85.5294070799984,"Punt by Harris, S. of 64 yards. No return.",No return
145052,1,61,4,9:38,COL,6,22,ARI,COL,ARI,4.0,4.0,COL,71.0,31.0,40.0,5.0846274864,82.09638906486039,85.509497073229,"Punt by Kicksit, B. of 31 yards.",Returned
181727,22,5389,3,1:02,SJS,16,13,BAL,BAL,SJS,4.0,2.0,BAL,72.0,30.0,42.0,5.0831375104,82.09151600799181,85.509497073229,"Punt by Brand, F. of 30 yards.",Returned
200304,23,5630,4,8:25,BAL,14,19,AZ,BAL,AZ,4.0,9.0,BAL,79.0,34.0,45.0,5.0747958,82.08420642268895,85.50153307052125,"Punt by Brand, F. of 34 yards. No return.",No return
114523,18,4597,4,8:25,PHI,23,20,BAL,BAL,PHI,4.0,7.0,BAL,64.0,39.0,25.0,5.0747958,82.08420642268895,85.50153307052125,"Punt by Brand, F. of 39 yards. No return.",No return
107844,18,4565,4,10:03,AUS,17,30,AZ,AUS,AZ,4.0,19.0,AZ,49.0,33.0,16.0,5.070382917188092,82.07689683738609,85.48560506510572,"Punt by Crisco, A. of 33 yards.",Returned
333816,9,2337,4,5:23,YKW,28,28,COL,COL,YKW,4.0,5.0,COL,82.0,37.0,45.0,5.066541999600001,82.07202378051751,85.48560506510572,"Punt by McCormick, M. of 37 yards.",Returned
182782,22,5394,3,1:05,AUS,20,13,PHI,PHI,AUS,4.0,3.0,PHI,81.0,42.0,39.0,5.0629852,82.06715072364895,85.48560506510572,"Punt by Louis (R), L. of 42 yards. No return.",No return
198842,23,5623,4,10:04,NO,7,24,OCO,NO,OCO,4.0,25.0,OCO,49.0,29.0,20.0,5.062362332406092,82.06227766678037,85.48560506510572,"Punt by Prohaska, H. of 49 yards. Touchback.",Touchback
135621,19,4875,4,9:42,BAL,14,45,YKW,BAL,YKW,4.0,6.0,BAL,75.0,40.0,35.0,5.0524780175999995,82.0574046099118,85.47764106239796,"Punt by Brand, F. of 40 yards.",Returned
139613,1,34,4,5:25,SJS,3,23,ARI,SJS,ARI,4.0,7.0,SJS,66.0,48.0,18.0,5.050856250000001,82.05253155304322,85.47764106239796,"Punt by Laces, K. of 48 yards.",Returned
66280,15,3371,3,1:07,SJS,10,3,YKW,YKW,SJS,4.0,2.0,YKW,61.0,60.0,1.0,5.0496305184,82.04765849617465,85.47764106239796,"Punt by Harris Jr, S. of 60 yards. No return.",No return
103198,17,4346,4,3:39,OCO,20,24,BAL,OCO,BAL,4.0,2.0,OCO,52.0,32.0,20.0,5.048953523596261,82.04278543930607,85.47365906104407,"Punt by Dasistwirklichseinnachname, A. of 51 yards. Touchback.",Touchback
262148,3,323,4,8:30,SJS,20,28,YKW,SJS,YKW,4.0,7.0,SJS,74.0,50.0,24.0,5.0347024000000005,82.0379123824375,85.44976705292079,"Punt by Blewitt, I. of 50 yards. No return.",No return
181306,22,5387,3,3:17,CHI,3,13,SAR,CHI,SAR,4.0,7.0,SAR,49.0,29.0,20.0,5.032632412694717,82.03303932556894,85.44976705292079,"Punt by Sidekick (R), S. of 49 yards. Touchback.",Touchback
32195,12,2908,4,10:08,SJS,36,20,NO,NO,SJS,4.0,18.0,SJS,49.0,29.0,20.0,5.03041389263886,82.02816626870036,85.44578505156692,"Punt by Meoff, B. of 49 yards. Touchback.",Touchback
282776,5,1398,4,12:49,COL,20,56,YKW,COL,YKW,4.0,3.0,COL,62.0,51.0,11.0,5.0301906984,82.02329321183178,85.44578505156692,"Punt by Leg, P. of 51 yards. No return.",No return
296448,6,1606,4,5:28,PHI,30,18,NO,NO,PHI,4.0,7.0,NO,81.0,38.0,43.0,5.027407257600001,82.01842015496321,85.44578505156692,"Punt by Leg, P. of 38 yards.",Returned
204018,23,5648,4,8:31,YKW,17,17,AUS,YKW,AUS,4.0,2.0,YKW,70.0,38.0,32.0,5.0267209104,82.01354709809463,85.44578505156692,"Punt by Smalls, D. of 38 yards.",Returned
104960,17,4354,4,12:50,CHI,6,33,BAL,CHI,BAL,4.0,2.0,CHI,66.0,31.0,35.0,5.0225448,82.00867404122606,85.44578505156692,"Punt by Fulture, K. of 31 yards.",Returned
300095,6,1623,3,0:25,AZ,16,30,OCO,AZ,OCO,4.0,1.0,AZ,71.0,54.0,17.0,5.009765625,82.00380098435748,85.44180305021304,"Punt by Jackson, D. of 54 yards. No return.",No return
6457,10,2551,4,12:52,AZ,7,21,COL,AZ,COL,4.0,2.0,AZ,73.0,31.0,42.0,5.0072974848000005,81.99892792748891,85.43782104885916,"Punt by Jackson, D. of 31 yards.",Returned
87430,16,3924,5,7:22,BAL,24,24,NO,NO,BAL,4.0,10.0,NO,82.0,49.0,33.0,5.005023004800001,81.99405487062035,85.43782104885916,"Punt by Frost, A. of 49 yards. No return.",No return
235404,24,6191,3,4:29,OCO,3,7,SJS,OCO,SJS,4.0,1.0,OCO,78.0,50.0,28.0,5.004958364,81.98918181375177,85.43782104885916,"Punt by Dasistwirklichseinnachname, A. of 50 yards. No return.",No return
244142,2,111,4,12:53,YKW,26,24,SJS,SJS,YKW,4.0,5.0,SJS,87.0,51.0,36.0,4.999696039199999,81.9843087568832,85.42587504479752,"Punt by Laces, K. of 51 yards.",Returned
76207,16,3871,4,5:32,CHI,26,17,AZ,AZ,CHI,4.0,9.0,AZ,85.0,43.0,42.0,4.9962902784,81.97943570001462,85.42189304344363,"Punt by Lawes, S. of 43 yards.",Returned
312348,7,1768,3,0:27,AZ,27,13,COL,COL,AZ,4.0,1.0,COL,71.0,37.0,34.0,4.996015851,81.97456264314604,85.42189304344363,"Punt by McCormick, M. of 37 yards. No return.",No return
309048,7,1753,4,12:54,PHI,20,6,NO,NO,PHI,4.0,3.0,NO,86.0,47.0,39.0,4.992109382400001,81.96968958627747,85.41791104208976,"Punt by Leg, P. of 47 yards. No return.",No return
